time,actual_x,actual_y,actual_z,reference_x,reference_y,reference_z,tracking_error,actual_speed,reference_speed,clearance,segment_index
5.733376300020609,1.055028143574108,1.5675136824111289,2.1145183481730543,1.0483433686440253,1.5541274186054679,2.1125770395196337,0.015087973814547035,0.5082839208885871,0.5054359610075355,0.8949718564258922,0
5.7383663580112625,1.0566778220895447,1.5693041814414612,2.1152398531020564,1.0483433686440253,1.5541274186054679,2.1125770395196337,0.017518213966904676,0.5078541264768764,0.5054359610075355,0.8933221779104554,0
5.743377375998534,1.0583274117335384,1.5710920741485872,2.1159604371255485,1.0549077014899884,1.5612346219778581,2.1154693381894094,0.010445331953228176,0.5074228083434053,0.5037775496523099,0.8916725882664618,0
5.748237816995243,1.059976908829378,1.5728773537506306,2.1166801013116823,1.0549077014899884,1.5612346219778581,2.1154693381894094,0.012756018717480184,0.506990353654165,0.5037775496523099,0.8900230911706222,0
5.75326615900849,1.061626309709133,1.5746600134946434,2.1173988466200364,1.0549077014899884,1.5612346219778581,2.1154693381894094,0.015136176418276415,0.5065567625978756,0.5037775496523099,0.8883736902908672,0
5.758116245997371,1.0632756107225605,1.5764400467321635,2.118116666711684,1.0549077014899884,1.5612346219778581,2.1154693381894094,0.017556628240874145,0.5061216392743019,0.5037775496523099,0.8867243892774397,0
5.763351330999285,1.0649248082277614,1.5782174468369567,2.1188335558440925,1.0614732917954979,1.5683036768888992,2.1183479864359582,0.010508643010175511,0.505685023382937,0.5020976757358503,0.8850751917722388,0
5.7681791960203554,1.066573898582698,1.5799922071396781,2.1195495151003683,1.0614732917954979,1.5683036768888992,2.1183479864359582,0.01280943402935534,0.5052472973706184,0.5020976757358503,0.8834261014173022,0
5.773221940995427,1.0682228781545955,1.5817643210004284,2.1202645454536655,1.0614732917954979,1.5683036768888992,2.1183479864359582,0.01517956041473266,0.504808461503329,0.5020976757358503,0.8817771218454047,0
5.778249779017642,1.069871743329211,1.5835337818840827,2.120978640663616,1.0614732917954979,1.5683036768888992,2.1183479864359582,0.017590066173665667,0.5043681255478588,0.5020976757358503,0.8801282566707891,0
5.783249664003961,1.0715204905010831,1.585300583278254,2.12169179507691,1.0680328972265776,1.5753266372882304,2.1212097555593687,0.010577110548574055,0.5039263287586003,0.5003985908085081,0.8784795094989171,0
5.788339207007084,1.0731691160647396,1.5870647186282074,2.122404009777839,1.0680328972265776,1.5753266372882304,2.1212097555593687,0.012868159955321546,0.5034834480821198,0.5003985908085081,0.8768308839352605,0
5.793350507010473,1.0748176164244119,1.588826181409138,2.123115285740676,1.0680328972265776,1.5753266372882304,2.1212097555593687,0.01522830099970658,0.5030394839275558,0.5003985908085081,0.8751823835755883,0
5.798350903001847,1.0764659880036218,1.5905849652012478,2.123825616812202,1.0680328972265776,1.5753266372882304,2.1212097555593687,0.017628849107332787,0.50259405176385,0.5003985908085081,0.8735340119963784,0
5.803161093004746,1.0781142272350117,1.592341063607969,2.124534997418012,1.0745679737231808,1.5822837352476165,2.1240465862470095,0.010675406933231288,0.5021471904484,0.49868561917408744,0.8718857727649885,0
5.808178553998005,1.0797623305512534,1.594094470191555,2.12524342859828,1.0745679737231808,1.5822837352476165,2.1240465862470095,0.01295790239147944,0.5016992695049776,0.49868561917408744,0.8702376694487468,0
5.813320906017907,1.0814102943949504,1.5958451785446501,2.125950911287413,1.0745679737231808,1.5822837352476165,2.1240465862470095,0.015308708316951287,0.501250289701783,0.49868561917408744,0.8685897056050498,0
5.818237819999922,1.083058115228453,1.5975931823651102,2.12665743938231,1.0745679737231808,1.5822837352476165,2.1240465862470095,0.01769966745215829,0.500799872386042,0.49868561917408744,0.8669418847715471,0
5.823236088006524,1.0847057895232142,1.5993384753745445,2.127363007353972,1.0811499610576973,1.5892506274565148,2.1268893474480537,0.010706677607920741,0.5003480561782101,0.4969403147870204,0.865294210476786,0
5.828276899002958,1.086353313750265,1.6010810512530511,2.1280676163113457,1.0811499610576973,1.5892506274565148,2.1268893474480537,0.012977754966214582,0.4998952111746115,0.4969403147870204,0.8636466862497352,0
5.833853678021114,1.0880006843905834,1.6028209037117,2.128771267251126,1.0811499610576973,1.5892506274565148,2.1268893474480537,0.015317520359738067,0.49944133787677286,0.4969403147870204,0.8619993156094168,0
5.838832356996136,1.0896478979453035,1.604558026566987,2.129473954213114,1.0811499610576973,1.5892506274565148,2.1268893474480537,0.01769778491797819,0.4989860629621412,0.4969403147870204,0.8603521020546967,0
5.843652365001617,1.0912949509247871,1.6062924136596575,2.1301756717976708,1.0876889134126573,1.5961318809122638,2.129699109838593,0.010791989786438251,0.49852942432415176,0.49518689531020477,0.8587050490752131,0
5.848408420017222,1.0929418398389386,1.6080240587905201,2.13087642108055,1.0876889134126573,1.5961318809122638,2.129699109838593,0.01305385737965806,0.49807178246719297,0.49518689531020477,0.8570581601610616,0
5.853438215999631,1.0945885612077357,1.6097529557917203,2.131576203028478,1.0876889134126573,1.5961318809122638,2.129699109838593,0.015383832403253918,0.49761313816488933,0.49518689531020477,0.8554114387922644,0
5.85841889900621,1.0962351115716609,1.6114790986008711,2.132275011740006,1.0876889134126573,1.5961318809122638,2.129699109838593,0.017754150623450392,0.49715312384949956,0.49518689531020477,0.8537648884283393,0
5.8633427470049355,1.0978814874803506,1.6132024811802508,2.1329728418687264,1.094242199788352,1.6029879390627195,2.1325005502866023,0.010853770999726212,0.4966917771082325,0.4934104951336128,0.8521185125196495,0
5.868155652016867,1.099527685482556,1.614923097452504,2.1336696945021196,1.094242199788352,1.6029879390627195,2.1325005502866023,0.013105390608812611,0.4962294554527972,0.4934104951336128,0.8504723145174442,0
5.873601586994482,1.1011737021369832,1.6166409413720428,2.1343655706175957,1.094242199788352,1.6029879390627195,2.1325005502866023,0.015424931043686566,0.4957661596615266,0.4934104951336128,0.848826297863017,0
5.878497571015032,1.102819534023006,1.6183560069987952,2.1350604644095394,1.094242199788352,1.6029879390627195,2.1325005502866023,0.01778486252343882,0.49530152768589786,0.4934104951336128,0.8471804659769941,0
5.8832194120041095,1.104465177728987,1.6200682884177782,2.1357543706183284,1.1007784959505562,1.609785862938129,2.1352802178876025,0.01093365067541517,0.4948355965944164,0.4916200084981582,0.8455348222710133,0
